SentenceId,Sentiment,Phrase
5761,3,"According to Wendigo , ` nature ' loves the members of the upper class almost as much as they love themselves ."
5762,1,"Then you get another phone call warning you that if the video is n't back at Blockbuster before midnight , you 're going to face frightening late fees ."
5763,3,"Often messy and frustrating , but very pleasing at its best moments , it 's very much like life itself ."
5764,1,"But unless you 're an absolute raving Star Wars junkie , it is n't much fun ."
5765,1,The inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror\/action hybrid .
5766,2,It 's difficult for a longtime admirer of his work to not be swept up in Invincible and overlook its drawbacks .
5767,4,"With this masterful , flawless film , -LRB- Wang -RRB- emerges in the front ranks of China 's now numerous , world-renowned filmmakers ."
5768,2,"The farcical elements seemed too pat and familiar to hold my interest , yet its diverting grim message is a good one ."
5769,1,"Much like Robin Williams , Death to Smoochy has already reached its expiration date ."
5770,3,"And for many of us , that 's good enough ."
5771,2,"Sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist Japanese jokes ."
5772,1,A puzzle whose pieces do not fit .
5773,1,"Though a capable thriller , somewhere along the way K-19 jettisoned some crucial drama ."
5774,1,"A movie you observe , rather than one you enter into ."
5775,2,"scenario that will give most parents pause ... Then , something terrible happens ."
5776,3,"The ingenious construction -LRB- adapted by David Hare from Michael Cunningham 's novel -RRB- constantly flows forwards and back , weaving themes among three strands which allow us to view events as if through a prism"
5777,3,Those who trek to the ` plex predisposed to like it probably will enjoy themselves .
5778,2,... tackling a low-budget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry .
5779,1,"Ignoring that , he made Swimfan anyway"
5780,0,"About as enjoyable , I would imagine , as searching for a quarter in a giant pile of elephant feces ... positively dreadful ."
5781,3,"Though intrepid in exploring an attraction that crosses sexual identity , Ozpetek falls short in showing us Antonia 's true emotions ... But at the very least , His Secret Life will leave you thinking ."
5782,3,"A conventional , but well-crafted film about a historic legal battle in Ireland over a man 's right to raise his own children ."
5783,0,This is just lazy writing .
5784,1,"Hart 's War seems to want to be a character study , but apparently ca n't quite decide which character ."
5785,0,"Contrived , awkward and filled with unintended laughs , the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster ."
5786,0,The movie is about as humorous as watching your favorite pet get buried alive .
5787,4,A riveting documentary .
5788,4,MY LITTLE EYE is the best little `` horror '' movie I 've seen in years .
5789,1,"Unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various New York City locations with no unifying rhythm or visual style ."
5790,3,Reveals how important our special talents can be when put in service of of others .
5791,3,Crush is so warm and fuzzy you might be able to forgive its mean-spirited second half .
5792,1,The film 's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature\/nurture argument in regards to homosexuality .
5793,3,"Jolie gives it that extra little something that makes it worth checking out at theaters , especially if you 're in the mood for something more comfortable than challenging ."
5794,1,"Unfortunately , we 'd prefer a simple misfire ."
5795,1,"This is very much of a mixed bag , with enough negatives to outweigh the positives ."
5796,2,"Although tender and touching , the movie would have benefited from a little more dramatic tension and some more editing ."
5797,1,"Officially , it is twice as bestial but half as funny ."
5798,0,An ugly-duckling tale so hideously and clumsily told it feels accidental .
5799,3,About the best thing you could say about Narc is that it 's a rock-solid little genre picture .
5800,0,A film that should be relegated to a dark video store corner is somehow making its way instead to theaters .
5801,2,Deserves high marks for political courage but barely gets by on its artistic merits .
5802,2,It 's Young Guns meets Goodfellas in this easily skippable hayseeds-vs .
5803,0,... unbearably lame .
5804,1,Real-life strongman Ahola lacks the charisma and ability to carry the film on his admittedly broad shoulders .
5805,1,An artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike .
5806,1,"It 's got the brawn , but not the brains ."
5807,2,"Too ordinary to restore -LRB- Harmon -RRB- to prominence , despite some creepy scenes that evoke childish night terrors , and a praiseworthy attempt to generate suspense rather than gross out the audience ."
5808,3,A sentimental hybrid that could benefit from the spice of specificity .
5809,0,"The slapstick is labored , and the bigger setpieces flat ."
5810,4,"Miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images ."
5811,1,Less than fresh .
5812,1,It squanders Chan 's uniqueness ; it could even be said to squander Jennifer Love Hewitt !
5813,0,"This is the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes ."
5814,3,"Like The Rugrats movies , The Wild Thornberrys Movie does n't offer much more than the series , but its emphasis on caring for animals and respecting other cultures is particularly welcome ."
5815,1,"In truth , it has all the heart of a porno flick -LRB- but none of the sheer lust -RRB- ."
5816,1,Perhaps even the SLC high command found writer-director Mitch Davis 's wall of kitsch hard going .
5817,0,It 's quite an achievement to set and shoot a movie at the Cannes Film Festival and yet fail to capture its visual appeal or its atmosphere .
5818,0,"Many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and I do n't think that A.C. will help this movie one bit ."
5819,1,"Grant is certainly amusing , but the very hollowness of the character he plays keeps him at arms length"
5820,4,The script by David Koepp is perfectly serviceable and because he gives the story some soul ... he elevates the experience to a more mythic level .
5821,3,"Washington overcomes the script 's flaws and envelops the audience in his character 's anguish , anger and frustration ."
5822,4,"Well-acted , well-directed and , for all its moodiness , not too pretentious ."
5823,1,"Been there , done that , liked it much better the first time around - when it was called The Professional ."
5824,1,"While you have to admit it 's semi-amusing to watch Robert DeNiro belt out `` When you 're a Jet , you 're a Jet all the way , '' it 's equally distasteful to watch him sing the lyrics to `` Tonight . ''"
